AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
40,21,1,10,2,0,1,1,4,2,1,2,2,2,2,1,1
38,16,5,0,2,0,3,1,4,4,1,2,2,2,2,1,1
11,8,5,4,2,7,1,1,0,4,1,2,2,2,2,1,0
35,20,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
36,19,1,1,2,0,1,1,2,1,1,2,2,2,1,1,0
7,5,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
5,3,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
51,17,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
54,16,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
22,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
16,11,5,7,2,0,1,1,0,4,1,2,2,2,2,2,0
68,14,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
5,1,5,7,2,0,1,1,0,4,1,2,2,2,1,2,0
79,15,5,13,2,0,1,1,4,4,1,2,2,2,1,2,0
36,16,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
89,11,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
84,21,2,0,1,0,1,1,4,1,1,1,2,2,2,1,0
39,21,1,0,2,0,1,1,4,2,1,2,2,2,2,2,0
39,21,1,1,1,0,1,1,2,1,1,2,2,1,1,2,0
31,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
7,4,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
56,15,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
54,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,1
24,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
47,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
45,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
18,14,5,2,2,0,1,1,4,1,1,2,2,2,1,1,0
17,13,5,2,2,1,1,1,4,1,1,2,2,2,2,1,0
17,13,5,2,2,1,1,1,4,1,1,2,2,2,2,1,0
45,17,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
39,22,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
29,19,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
35,17,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
11,9,5,4,2,2,1,1,0,1,1,2,2,2,1,1,0
0,0,5,5,2,0,1,0,0,2,1,2,2,0,2,1,0
74,11,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
58,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
63,17,1,5,1,0,1,1,4,2,1,2,2,1,1,2,0
30,19,5,0,2,0,1,1,4,2,1,2,2,2,2,1,1
49,16,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
57,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
18,14,5,2,2,0,1,1,4,1,1,2,2,2,1,1,0
8,5,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
64,18,1,0,1,0,1,1,4,1,1,2,2,2,2,2,1
59,15,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
49,20,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
48,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
34,23,5,0,2,0,1,3,4,2,1,2,2,2,2,1,1
37,22,5,13,2,0,1,3,4,2,1,2,2,2,2,1,1
65,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
65,14,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
75,16,1,0,1,0,1,1,2,3,1,1,2,2,1,1,0
74,14,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
57,21,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
29,20,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
34,14,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
12,8,5,2,2,8,1,1,0,1,1,2,2,2,2,1,0
9,5,5,2,2,8,1,1,0,1,1,2,2,2,2,1,0
54,14,3,6,2,0,1,1,4,1,1,2,2,2,2,1,0
31,9,3,13,2,0,1,1,4,1,1,2,2,2,1,1,1
35,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
12,10,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
6,1,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
47,20,4,0,2,0,1,1,4,1,1,2,2,2,2,1,1
55,17,5,0,2,0,4,1,4,1,2,2,2,2,1,1,1
72,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
71,16,1,1,1,0,1,1,3,2,1,2,2,2,1,1,0
25,21,5,0,2,0,1,3,4,2,1,2,2,2,1,9,1
61,16,3,0,1,0,1,1,4,1,1,2,2,1,1,1,0
29,16,1,0,2,0,1,3,4,1,1,2,2,2,1,1,0
23,16,1,1,2,0,1,3,4,1,1,2,2,2,2,1,0
3,1,5,2,2,1,1,3,0,2,1,2,2,0,2,1,0
0,0,5,2,2,1,1,0,0,2,1,2,2,0,2,1,0
48,16,1,0,2,0,5,1,4,4,2,2,2,2,1,8,1
43,16,1,1,2,0,5,1,4,4,2,2,2,2,2,8,0
19,19,5,2,2,0,1,1,4,1,1,2,2,2,2,8,0
12,10,5,2,2,2,1,1,0,1,1,2,2,2,1,8,0
1,0,5,7,2,8,1,1,0,2,1,2,2,0,2,9,0
28,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
29,18,1,1,2,0,1,1,2,2,1,2,2,2,1,1,1
59,18,1,0,1,0,1,1,4,2,1,1,2,2,1,1,1
61,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
22,1,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
20,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
0,0,5,2,2,2,1,0,0,2,1,2,2,0,1,9,0
77,21,2,0,2,0,1,1,4,2,1,2,2,2,2,1,0
61,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
59,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
35,20,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
38,18,1,1,2,0,1,1,2,2,1,2,2,2,1,1,0
0,0,5,2,2,1,1,0,0,2,1,2,2,0,1,1,0
40,23,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
36,16,4,0,2,0,1,1,4,1,1,2,2,2,2,8,1
16,13,5,2,2,7,1,1,0,2,1,2,2,2,1,2,0
14,12,5,2,2,7,1,1,0,2,1,2,2,2,2,2,0
12,9,5,2,2,7,1,1,0,2,1,2,2,2,1,2,0
54,23,3,0,1,0,1,1,4,2,1,1,2,1,1,1,1
57,16,3,0,2,0,1,3,4,2,1,2,2,2,1,1,1
74,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
45,18,1,0,2,0,1,3,4,4,1,2,2,2,1,1,1
50,22,1,1,2,0,1,3,4,4,1,2,2,2,2,1,1
43,22,1,0,2,0,1,1,3,1,1,2,2,2,1,1,1
43,23,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
11,7,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
10,8,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
10,8,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
29,12,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
12,8,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
8,4,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
6,1,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
4,2,5,2,2,7,1,1,0,1,1,2,2,0,2,2,0
58,21,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
20,19,5,7,2,0,1,1,4,1,1,2,2,2,1,1,0
77,20,2,0,2,0,1,3,4,2,1,2,2,2,2,1,0
72,19,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
32,21,5,0,2,0,3,1,4,2,1,2,2,2,2,6,1
41,16,1,0,2,0,5,3,4,1,2,2,2,2,1,1,1
30,16,1,10,2,0,5,3,4,1,2,2,2,2,1,1,1
29,16,1,10,2,0,5,3,4,1,2,2,2,2,1,1,1
20,16,5,10,2,0,5,3,4,1,2,2,2,2,1,1,1
80,17,1,0,2,0,1,3,2,1,1,2,2,2,1,1,0
78,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
40,17,1,0,2,0,1,1,4,1,1,2,2,2,1,2,0
16,13,1,1,1,0,1,1,0,1,1,1,1,1,2,2,0
18,14,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
40,16,1,12,1,0,1,1,4,1,1,2,1,2,2,2,1
75,16,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
63,16,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
26,19,1,0,2,0,1,1,1,4,1,2,2,2,1,1,0
23,19,1,1,2,0,1,1,4,2,1,2,2,2,2,9,1
69,17,1,0,1,0,1,1,4,1,1,2,2,2,1,1,0
67,12,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
44,18,4,2,2,0,1,1,4,2,1,2,2,2,2,1,1
7,4,5,7,2,7,1,1,0,3,1,2,2,2,2,1,0
8,6,5,14,2,0,1,1,0,3,1,2,2,2,2,1,0
38,21,1,0,2,0,1,1,4,4,1,2,2,2,1,9,1
38,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
0,0,5,2,2,1,1,0,0,4,1,2,2,0,2,1,0
57,17,3,0,2,0,1,3,4,1,1,2,2,2,1,1,1
40,19,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
40,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
10,7,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
7,4,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
69,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
19,16,5,7,2,0,1,1,4,2,1,2,2,2,2,1,1
30,20,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
11,8,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
7,4,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
23,16,5,0,2,0,1,3,4,4,1,2,2,2,2,2,0
45,21,4,0,2,0,1,3,4,4,1,2,2,2,1,1,1
54,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
24,16,5,10,2,0,1,1,4,4,1,2,2,2,2,2,1
2,0,5,10,2,7,1,1,0,1,1,2,2,0,1,2,0
50,21,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
51,21,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
29,20,1,0,2,0,1,3,4,2,1,2,2,2,2,1,1
37,22,1,1,2,0,1,3,2,2,1,2,2,2,1,1,1
56,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
56,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
33,21,1,0,2,0,3,1,4,2,1,2,2,2,1,9,1
32,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
9,6,5,2,1,1,1,1,0,2,1,2,2,1,1,9,0
5,2,5,2,2,1,1,1,0,2,1,2,2,2,2,9,0
69,13,1,0,1,0,1,1,2,2,1,1,2,2,1,1,0
65,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
37,12,2,2,2,0,1,1,4,2,1,2,2,2,2,1,0
10,7,5,7,2,8,1,1,0,2,1,2,2,2,2,1,0
67,20,1,0,2,0,1,1,2,1,1,2,2,2,1,2,0
51,21,1,1,2,0,3,1,4,1,1,2,2,2,2,2,1
22,21,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
20,19,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
62,19,1,0,1,0,1,1,4,2,1,2,2,2,1,1,0
65,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
69,12,1,0,1,0,1,1,4,4,1,2,2,2,1,1,0
66,14,1,1,1,0,1,1,4,4,1,2,2,2,2,1,0
34,19,5,2,1,0,1,1,4,4,1,2,2,2,1,1,0
7,5,5,7,2,5,1,1,0,4,1,2,2,2,1,1,0
24,20,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
28,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
1,0,5,2,2,2,1,1,0,4,1,2,2,0,1,1,0
51,16,4,0,2,0,1,1,4,2,1,2,2,2,2,1,1
62,16,5,0,1,0,1,1,4,1,1,1,1,2,1,1,0
63,22,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
61,19,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
68,21,2,0,2,0,1,1,4,1,1,2,2,2,1,1,0
56,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
60,19,1,1,1,0,1,1,4,1,1,1,2,2,1,1,1
43,12,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
17,12,5,2,1,7,1,1,4,4,1,2,1,2,2,2,0
13,11,5,2,1,7,1,1,0,4,1,2,1,2,1,2,0
61,19,3,0,1,0,1,1,4,1,1,2,2,1,1,1,0
70,23,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
69,22,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
77,14,2,0,1,0,1,1,4,2,1,2,1,2,2,2,0
48,17,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
56,17,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
12,9,5,2,2,1,1,1,0,1,1,2,2,2,1,2,0
10,8,5,2,2,1,1,1,0,1,1,2,2,2,1,2,0
35,12,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
31,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
14,11,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
13,10,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
22,20,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
0,0,5,2,2,7,1,0,0,4,1,2,2,0,1,2,0
57,16,3,6,2,0,1,1,4,1,1,2,2,2,2,2,0
77,19,1,0,2,0,1,3,2,1,1,2,2,2,1,2,0
72,16,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
63,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
63,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
22,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
0,0,5,2,2,7,1,0,0,1,1,2,2,0,1,2,0
25,19,5,13,1,0,1,1,4,1,1,2,2,2,1,2,1
88,24,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
84,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
49,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
50,13,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
17,14,5,2,2,4,1,1,4,4,1,2,2,2,1,1,0
93,10,2,8,1,0,1,1,4,4,1,2,2,2,2,1,0
54,14,4,0,1,0,1,1,4,2,1,2,2,2,2,1,0
33,14,5,2,2,0,1,1,4,2,1,2,2,2,1,1,1
24,18,5,2,2,0,1,1,4,2,1,2,2,2,2,1,1
58,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
60,22,1,1,2,0,4,1,4,2,2,2,2,2,1,1,1
66,22,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
78,23,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
60,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
27,22,5,4,2,0,1,1,4,1,1,2,2,2,2,1,1
24,18,5,0,2,0,1,3,4,1,1,2,2,2,1,1,1
28,16,5,12,2,0,1,3,4,4,1,2,2,2,2,1,1
23,21,5,12,2,0,1,1,4,4,1,2,2,2,1,1,1
83,20,3,0,2,0,1,3,4,1,1,2,2,2,2,2,0
66,23,1,0,2,0,4,1,4,1,2,2,2,2,1,6,0
56,21,1,1,2,0,4,1,4,1,2,2,2,2,2,6,0
82,21,2,0,1,0,1,1,2,2,1,1,2,2,1,1,0
53,20,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
53,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
59,23,1,0,2,0,5,1,4,1,2,2,2,2,2,6,1
63,16,1,1,2,0,5,1,4,1,2,2,2,2,1,6,0
30,16,5,2,1,0,5,2,4,1,2,2,2,1,1,6,0
64,16,3,0,2,0,1,1,4,4,1,2,2,2,1,1,1
38,19,5,0,2,0,1,1,4,4,1,2,2,2,1,1,1
56,12,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
62,16,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
40,16,4,0,2,0,1,1,4,4,1,2,2,2,2,1,1
15,11,5,2,2,7,1,1,0,4,1,2,2,2,2,1,0
56,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
54,16,5,13,1,0,1,1,4,1,1,2,1,2,2,2,1
53,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
58,16,1,1,1,0,1,1,4,1,1,1,2,2,1,1,1
65,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
63,17,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
65,18,5,0,1,0,1,1,4,4,1,2,2,2,2,1,0
68,17,2,13,2,0,1,1,4,4,1,2,2,2,2,1,0
40,12,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
65,16,3,0,1,0,1,1,4,1,1,2,2,1,2,1,0
30,12,5,2,1,0,1,1,4,1,1,2,2,1,1,1,0
69,21,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
67,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
55,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
70,19,1,0,2,0,1,1,2,2,1,2,2,2,1,1,1
62,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
67,16,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
69,16,1,1,2,0,1,1,2,1,1,2,2,2,1,2,0
18,16,5,7,2,0,1,1,4,1,1,2,2,2,2,2,0
17,14,5,7,2,0,1,1,4,1,1,2,2,2,2,2,1
65,16,5,0,2,0,4,1,4,4,2,2,2,2,2,6,0
34,18,1,0,2,0,1,3,4,4,1,2,2,2,2,1,0
33,16,1,1,2,0,1,3,4,4,1,2,2,2,1,1,1
12,9,5,2,2,2,1,3,0,4,1,2,2,2,2,1,0
7,3,5,2,2,2,1,3,0,4,1,2,2,2,1,1,0
3,1,5,2,2,2,1,3,0,4,1,2,2,0,2,1,0
2,0,5,2,2,2,1,3,0,4,1,2,2,0,2,1,0
54,16,5,0,2,0,1,1,2,1,1,2,2,2,1,2,1
78,21,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
79,19,1,1,2,0,1,1,4,1,1,2,2,2,1,2,0
30,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
35,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
18,16,5,2,2,0,1,1,4,1,1,2,2,2,1,1,0
0,0,5,2,2,3,1,0,0,1,1,2,2,0,2,1,0
42,21,1,0,2,0,1,1,3,1,1,2,2,2,1,1,1
42,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
10,7,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
8,5,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
2,0,5,2,2,1,1,1,0,1,1,2,2,0,2,1,0
76,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
28,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
24,21,1,1,2,0,5,1,4,1,2,2,2,2,2,1,1
38,15,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
31,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
11,8,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
6,2,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
43,16,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
12,9,5,2,2,5,1,1,0,1,1,2,2,2,2,1,0
17,13,5,4,2,5,1,1,4,1,1,2,2,2,1,1,0
14,9,5,4,2,5,1,1,0,1,1,2,2,2,1,1,0
37,19,5,13,2,0,1,1,4,1,1,2,2,2,2,1,0
68,24,5,0,2,0,1,1,4,2,1,2,2,2,1,1,0
41,14,1,0,2,0,5,1,4,1,2,2,2,2,1,8,1
26,15,1,1,2,0,5,1,4,1,2,2,2,2,2,8,0
7,2,5,4,1,2,1,1,0,2,1,2,2,1,1,8,0
33,21,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
58,19,3,0,1,0,1,3,4,1,1,2,2,1,2,2,0
25,21,1,2,2,0,1,1,4,1,1,2,2,2,2,2,1
0,0,5,7,2,7,1,0,0,1,1,2,2,0,1,2,0
57,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
55,14,5,5,2,0,1,1,4,1,1,2,2,2,2,2,1
57,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
59,19,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
54,20,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
30,21,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
69,18,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
47,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
46,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
15,13,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
71,19,1,0,1,0,1,1,2,1,1,2,2,2,1,1,0
68,16,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
55,11,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
46,10,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
27,11,5,2,1,0,1,1,4,4,1,1,2,2,2,1,0
2,0,5,7,2,8,1,1,0,4,1,2,2,0,2,1,0
25,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
5,3,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
4,1,5,2,2,7,1,1,0,1,1,2,2,0,1,2,0
56,21,1,0,1,0,1,3,4,1,1,2,2,2,1,1,0
21,16,1,15,2,0,1,3,2,4,1,2,2,2,1,1,0
37,17,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
21,13,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
18,13,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
6,3,5,7,2,8,1,1,0,1,1,2,2,2,1,2,0
3,1,5,7,2,8,1,1,0,1,1,2,2,0,1,2,0
61,16,2,0,2,0,1,1,4,4,1,2,2,2,2,2,1
83,18,1,0,1,0,1,1,4,1,1,1,2,2,1,1,0
83,21,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
26,16,5,0,2,0,1,3,4,4,1,2,2,2,1,1,1
26,19,5,13,2,0,1,3,4,4,1,2,2,2,2,2,1
32,18,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
20,19,1,0,2,0,1,3,4,1,1,2,2,2,1,1,1
20,19,1,1,2,0,1,3,4,4,1,2,2,2,2,1,1
75,19,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
71,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
43,16,3,2,2,0,1,1,4,1,1,2,2,2,2,1,0
14,11,5,7,2,8,1,1,0,1,1,2,2,2,1,1,0
64,11,2,0,2,0,1,1,4,1,1,2,2,2,1,1,0
79,19,2,0,1,0,1,1,4,4,1,2,2,2,2,2,0
28,21,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
26,21,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
67,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
46,20,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
20,18,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
64,16,3,13,2,0,1,1,4,1,1,2,2,2,1,1,1
30,18,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
27,18,1,1,1,0,1,1,4,3,1,2,1,1,1,1,0
10,8,5,2,2,3,1,1,0,2,1,2,2,2,1,1,0
9,7,5,2,2,3,1,1,0,2,1,2,2,2,2,1,0
4,2,5,2,2,3,1,1,0,1,1,2,2,0,2,1,0
4,1,5,2,2,3,1,1,0,1,1,2,2,0,1,1,0
76,18,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
48,16,5,0,1,0,1,1,4,2,1,2,2,2,1,1,0
66,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
67,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
31,21,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
53,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
54,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
23,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
20,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,0
39,18,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
52,16,1,1,2,0,4,1,4,1,2,2,2,2,1,1,1
17,14,5,2,2,2,1,1,4,1,1,2,2,2,2,1,0
15,13,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
58,13,1,0,1,0,1,1,4,1,1,1,2,1,1,1,0
57,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
74,19,1,0,2,0,1,1,3,4,1,2,2,2,1,1,0
74,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
27,6,5,10,1,0,1,1,4,4,1,2,1,1,1,1,0
47,16,3,0,1,0,1,1,4,2,1,2,2,1,1,2,1
54,19,3,13,2,0,1,1,4,1,1,2,2,2,2,2,1
50,16,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
52,18,3,0,2,0,1,3,4,1,1,2,2,2,2,2,1
17,16,5,2,2,7,1,3,4,1,1,2,2,2,1,2,0
15,13,5,2,2,7,1,3,0,1,1,2,2,2,1,2,0
54,1,4,0,1,0,1,3,4,1,1,2,2,1,2,2,0
37,20,5,2,2,0,1,3,4,1,1,2,2,2,2,2,1
0,0,5,7,2,7,1,0,0,4,1,2,2,0,2,2,0
78,21,2,0,2,0,4,1,4,1,2,2,2,2,2,1,0
34,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
35,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
4,2,5,2,2,1,1,1,0,2,1,2,2,0,2,1,0
74,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
72,15,1,1,1,0,1,1,4,1,1,2,2,2,1,1,0
63,16,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
59,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
33,20,3,0,2,0,1,1,4,3,1,2,2,2,1,1,1
61,20,3,0,1,0,1,3,4,2,1,1,2,2,2,1,0
58,16,3,5,2,0,1,1,4,2,1,2,2,2,2,1,0
56,17,3,5,1,0,1,1,4,2,1,2,2,1,2,1,0
69,14,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
61,19,3,0,1,0,1,1,4,1,1,1,2,2,1,1,1
78,16,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
44,21,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
59,20,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
33,16,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
7,4,5,2,2,7,1,1,0,2,1,2,2,2,2,9,0
0,0,5,2,2,7,1,0,0,2,1,2,2,0,1,9,0
44,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
46,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
8,4,5,7,2,0,1,3,0,1,1,2,2,2,1,1,0
6,2,5,7,2,0,1,3,0,1,1,2,2,2,2,1,0
1,0,5,7,2,0,1,3,0,1,1,2,2,0,1,1,0
80,19,2,0,2,0,1,1,4,1,1,2,2,2,2,2,1
